Latitude and Longitude,Class of Land,ndvi1,ndvi2,ndvi3,ndvi4,ndvi5,ndvi6,ndvi7,ndvi8,ndvi9,ndvi10,ndvi11,ndvi12,ndvi13,ndvi14,ndvi15,ndvi16,ndvi17,ndvi18,ndvi19,ndvi20,ndvi21,ndvi22,ndvi23,ndvi24,ndvi25,ndvi26,ndvi27,ndvi28,ndvi29,ndvi30,ndvi31,ndvi32,ndvi33,ndvi34,ndvi35,ndvi36,ndvi37,ndvi38,ndvi39,ndvi40,ndvi41,ndvi42,ndvi43
"(9.972608161754321, 105.53734453843595)",Rice,0.2963951331501775,0.3845629534880544,0.4727307738259313,0.5608985941638082,0.721223218185334,0.7617676811780235,0.7617391367254343,0.7617105922728449,0.7479888229583452,0.6997493408798608,0.6966624990319867,0.6854029065287565,0.6741433140255262,0.662883721522296,0.6516241290190657,0.6403645365158355,0.6291049440126052,0.7050865838681608,0.7770647713059221,0.6824932577646278,0.6824932577646278,0.6824932577646278,0.6824932577646278,0.6824932577646278,0.6824932577646278,0.6824932577646278,0.6824932577646278,0.6824932577646278,0.6824932577646278,0.6824932577646278,0.6824932577646278,0.6824932577646278,0.6824932577646278,0.6824932577646278,0.6824932577646278,0.6824932577646278,0.6824932577646278,0.6824932577646278,0.6824932577646278,0.6824932577646278,0.6824932577646278,0.6824932577646278,0.6824932577646278
"(9.980784280688201, 105.49646394376836)",Rice,0.15391292306059395,0.34131634337931116,0.5287197636980284,0.7161231840167456,0.8118039027064732,0.773884171135146,0.7941284812656925,0.814372791396239,0.7371596963106254,0.6599466012250118,0.720452925063752,0.7132620816225456,0.7060712381813391,0.6988803947401326,0.6916895512989262,0.6844987078577197,0.6773078644165133,0.7318981719504621,0.6349315189764758,0.719946209891137,0.719946209891137,0.719946209891137,0.719946209891137,0.719946209891137,0.719946209891137,0.719946209891137,0.719946209891137,0.719946209891137,0.719946209891137,0.719946209891137,0.719946209891137,0.719946209891137,0.719946209891137,0.719946209891137,0.719946209891137,0.719946209891137,0.719946209891137,0.719946209891137,0.719946209891137,0.719946209891137,0.719946209891137,0.719946209891137,0.719946209891137
"(9.98487234015514, 105.50146046089439)",Rice,0.0483391661230808,0.27697383956813204,0.5056085130131833,0.7342431864582345,0.8265966486272239,0.7820664359391369,0.8075696203501067,0.8330728047610765,0.829239888694666,0.8039673690078166,0.7286122104067659,0.7231140303534082,0.7176158503000503,0.7121176702466925,0.7066194901933347,0.7011213101399768,0.695623130086619,0.7782810146420341,0.7200842564735754,0.7384799636969677,0.7384799636969677,0.7384799636969677,0.7384799636969677,0.7384799636969677,0.7384799636969677,0.7384799636969677,0.7384799636969677,0.7384799636969677,0.7384799636969677,0.7384799636969677,0.7384799636969677,0.7384799636969677,0.7384799636969677,0.7384799636969677,0.7384799636969677,0.7384799636969677,0.7384799636969677,0.7384799636969677,0.7384799636969677,0.7384799636969677,0.7384799636969677,0.7384799636969677,0.7384799636969677
"(9.961252441012821, 105.52598881769495)",Rice,0.06307617827603972,0.13374164424503698,0.20440711021403424,0.5036988885691323,0.8029906669242304,0.8232311004218354,0.8062802896844141,0.7893294789469929,0.8067637395215285,0.7111587829922893,0.7390066103496375,0.7308517808012923,0.7226969512529471,0.714542121704602,0.7063872921562567,0.6982324626079115,0.6900776330595663,0.6845016407700937,0.6982262058419176,0.7119507709137416,0.7119507709137416,0.7119507709137416,0.7119507709137416,0.7119507709137416,0.7119507709137416,0.7119507709137416,0.7119507709137416,0.7119507709137416,0.7119507709137416,0.7119507709137416,0.7119507709137416,0.7119507709137416,0.7119507709137416,0.7119507709137416,0.7119507709137416,0.7119507709137416,0.7119507709137416,0.7119507709137416,0.7119507709137416,0.7119507709137416,0.7119507709137416,0.7119507709137416,0.7119507709137416
"(9.94989672027132, 105.51826692759107)",Rice,0.13042073154941755,0.3025868790196479,0.47475302648987827,0.6469191739601087,0.8190853214303391,0.7910919995354859,0.7421217389291532,0.6931514783228205,0.7763254389940966,0.7678806522827777,0.7088252939269023,0.6368216058648201,0.5648179178027377,0.4928142297406555,0.5630546486545496,0.6332950675684438,0.7035354864823379,0.7941211754035915,0.7503460650394693,0.706570954675347,0.706570954675347,0.706570954675347,0.706570954675347,0.706570954675347,0.706570954675347,0.706570954675347,0.706570954675347,0.706570954675347,0.706570954675347,0.706570954675347,0.706570954675347,0.706570954675347,0.706570954675347,0.706570954675347,0.706570954675347,0.706570954675347,0.706570954675347,0.706570954675347,0.706570954675347,0.706570954675347,0.706570954675347,0.706570954675347,0.706570954675347
"(9.98941462845174, 105.50827389333898)",Rice,0.17848998816474265,0.20920204373154178,0.23991409929834087,0.6831830750743785,0.8197375784958286,0.8304830177296255,0.8393777834521119,0.8482725491745982,0.811757585059291,0.7605891031654409,0.7338156080773869,0.7346166620466078,0.7354177160158286,0.7362187699850495,0.7370198239542705,0.7378208779234913,0.7386219318927122,0.7918609470560851,0.7406378937718279,0.7504137860577856,0.7504137860577856,0.7504137860577856,0.7504137860577856,0.7504137860577856,0.7504137860577856,0.7504137860577856,0.7504137860577856,0.7504137860577856,0.7504137860577856,0.7504137860577856,0.7504137860577856,0.7504137860577856,0.7504137860577856,0.7504137860577856,0.7504137860577856,0.7504137860577856,0.7504137860577856,0.7504137860577856,0.7504137860577856,0.7504137860577856,0.7504137860577856,0.7504137860577856,0.7504137860577856
"(9.97533353473228, 105.48556245185699)",Rice,0.25091016292267404,0.3945358738784349,0.5381615848341957,0.6817872957899566,0.8042323661134697,0.7729940038534903,0.8022599166808329,0.8315258295081756,0.7879797987637029,0.76668384684448,0.7213985283228634,0.7139242120663075,0.7064498958097516,0.6989755795531958,0.6915012632966399,0.6840269470400839,0.676552630783528,0.7616159723586674,0.6598766607264799,0.7420850562939745,0.7420850562939745,0.7420850562939745,0.7420850562939745,0.7420850562939745,0.7420850562939745,0.7420850562939745,0.7420850562939745,0.7420850562939745,0.7420850562939745,0.7420850562939745,0.7420850562939745,0.7420850562939745,0.7420850562939745,0.7420850562939745,0.7420850562939745,0.7420850562939745,0.7420850562939745,0.7420850562939745,0.7420850562939745,0.7420850562939745,0.7420850562939745,0.7420850562939745,0.7420850562939745
"(9.9830554248365, 105.53870722492488)",Rice,0.2485696369759407,0.37293353086249736,0.49729742474905403,0.6216613186356107,0.7460252125221674,0.7650399060045889,0.7902393494177871,0.8154387928309853,0.7867689779023299,0.748702415467386,0.7344460815336475,0.7246621925959132,0.7148783036581791,0.7050944147204448,0.6953105257827105,0.6855266368449763,0.675742747907242,0.7581691916537068,0.7261913798553544,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885
"(9.98805194196276, 105.5377987672656)",Rice,0.2499959121165939,0.40739195786569193,0.56478800361479,0.722184049363888,0.7884751174610501,0.8259044233457711,0.823485115409861,0.8210658074739509,0.7985595420662497,0.7732754122597634,0.7306786931219642,0.7218583298666003,0.7130379666112362,0.7042176033558722,0.6953972401005083,0.6865768768451442,0.6777565135897803,0.7644377118447288,0.7154259435571102,0.7313220849316717,0.7313220849316717,0.7313220849316717,0.7313220849316717,0.7313220849316717,0.7313220849316717,0.7313220849316717,0.7313220849316717,0.7313220849316717,0.7313220849316717,0.7313220849316717,0.7313220849316717,0.7313220849316717,0.7313220849316717,0.7313220849316717,0.7313220849316717,0.7313220849316717,0.7313220849316717,0.7313220849316717,0.7313220849316717,0.7313220849316717,0.7313220849316717,0.7313220849316717,0.7313220849316717
"(9.982146967177181, 105.49646394376836)",Rice,0.14704809574808383,0.33578680798622723,0.5245255202243706,0.713264232462514,0.8118534896090899,0.7765556613002386,0.796385414171146,0.8162151670420535,0.7238883955470594,0.6315616240520653,0.7250627289590371,0.7101473867184963,0.6952320444779555,0.6803167022374148,0.665401359996874,0.6504860177563332,0.6355706755157924,0.7355398016996568,0.6276478222201862,0.7294399960927029,0.7294399960927029,0.7294399960927029,0.7294399960927029,0.7294399960927029,0.7294399960927029,0.7294399960927029,0.7294399960927029,0.7294399960927029,0.7294399960927029,0.7294399960927029,0.7294399960927029,0.7294399960927029,0.7294399960927029,0.7294399960927029,0.7294399960927029,0.7294399960927029,0.7294399960927029,0.7294399960927029,0.7294399960927029,0.7294399960927029,0.7294399960927029,0.7294399960927029,0.7294399960927029
"(9.986689255473781, 105.50373160504259)",Rice,0.02940390977925765,0.1338542921883774,0.23830467459749713,0.7028193229052959,0.8207697840897391,0.7975186537627573,0.8227405682507714,0.8479624827387854,0.8184299744931359,0.7258952923014447,0.7340108229904344,0.7340805150295749,0.7341502070687155,0.7342198991078559,0.7342895911469964,0.734359283186137,0.7344289752252775,0.7898552939842184,0.6849727764457368,0.7618507271578934,0.7618507271578934,0.7618507271578934,0.7618507271578934,0.7618507271578934,0.7618507271578934,0.7618507271578934,0.7618507271578934,0.7618507271578934,0.7618507271578934,0.7618507271578934,0.7618507271578934,0.7618507271578934,0.7618507271578934,0.7618507271578934,0.7618507271578934,0.7618507271578934,0.7618507271578934,0.7618507271578934,0.7618507271578934,0.7618507271578934,0.7618507271578934,0.7618507271578934,0.7618507271578934
"(9.994411145578, 105.51781269876145)",Rice,0.23390132127218147,0.39356996383067455,0.5532386063891677,0.7129072489476608,0.8029132141752191,0.7378183742537423,0.7782508703188474,0.8186833663839526,0.785026942047183,0.7226034655144346,0.717383423993145,0.7088857728412958,0.7003881216894468,0.6918904705375976,0.6833928193857484,0.6748951682338993,0.6663975170820501,0.7731660679945878,0.7240662470603978,0.7240662470603978,0.7240662470603978,0.7240662470603978,0.7240662470603978,0.7240662470603978,0.7240662470603978,0.7240662470603978,0.7240662470603978,0.7240662470603978,0.7240662470603978,0.7240662470603978,0.7240662470603978,0.7240662470603978,0.7240662470603978,0.7240662470603978,0.7240662470603978,0.7240662470603978,0.7240662470603978,0.7240662470603978,0.7240662470603978,0.7240662470603978,0.7240662470603978,0.7240662470603978,0.7240662470603978
"(9.982601196006842, 105.50327737621296)",Rice,0.053252077367205025,0.28290255981143597,0.5125530422556669,0.7422035246998979,0.830191005709456,0.7907268621484891,0.8172325802914653,0.8437382984344415,0.8194521051345397,0.7330432579383771,0.7332625196555571,0.7249146063629578,0.7165666930703586,0.7082187797777593,0.69987086648516,0.6915229531925607,0.6831750398999614,0.7970873918240972,0.6713883415261813,0.7553199310378594,0.7553199310378594,0.7553199310378594,0.7553199310378594,0.7553199310378594,0.7553199310378594,0.7553199310378594,0.7553199310378594,0.7553199310378594,0.7553199310378594,0.7553199310378594,0.7553199310378594,0.7553199310378594,0.7553199310378594,0.7553199310378594,0.7553199310378594,0.7553199310378594,0.7553199310378594,0.7553199310378594,0.7553199310378594,0.7553199310378594,0.7553199310378594,0.7553199310378594,0.7553199310378594
"(9.978967365369561, 105.50418583387224)",Rice,0.08556098823218795,0.3081135172685685,0.5306660463049491,0.7532185753413295,0.8364837703994451,0.7610447526362019,0.7948872563408591,0.8287297600455165,0.7741557879045877,0.7195818157636591,0.7317070314940872,0.7239199267569663,0.7161328220198453,0.7083457172827243,0.7005586125456033,0.6927715078084823,0.6849844030713613,0.7963606622568704,0.6397837772872735,0.7533293573871481,0.7533293573871481,0.7533293573871481,0.7533293573871481,0.7533293573871481,0.7533293573871481,0.7533293573871481,0.7533293573871481,0.7533293573871481,0.7533293573871481,0.7533293573871481,0.7533293573871481,0.7533293573871481,0.7533293573871481,0.7533293573871481,0.7533293573871481,0.7533293573871481,0.7533293573871481,0.7533293573871481,0.7533293573871481,0.7533293573871481,0.7533293573871481,0.7533293573871481,0.7533293573871481
"(10.001224578022901, 105.50464006270187)",Rice,0.2147912190461563,0.37658845067731206,0.5383856823084678,0.7001829139396236,0.8085124986562635,0.784415763521378,0.8039777437288274,0.8235397239362766,0.7686493153625197,0.7493543529791742,0.7202383067671109,0.7168043250993832,0.7133703434316556,0.709936361763928,0.7065023800962004,0.7030683984284727,0.6996344167607451,0.7724160693812303,0.6958618019975017,0.7280311648009065,0.7280311648009065,0.7280311648009065,0.7280311648009065,0.7280311648009065,0.7280311648009065,0.7280311648009065,0.7280311648009065,0.7280311648009065,0.7280311648009065,0.7280311648009065,0.7280311648009065,0.7280311648009065,0.7280311648009065,0.7280311648009065,0.7280311648009065,0.7280311648009065,0.7280311648009065,0.7280311648009065,0.7280311648009065,0.7280311648009065,0.7280311648009065,0.7280311648009065,0.7280311648009065
"(9.96897433111704, 105.52371767354674)",Rice,0.08463885597412503,0.2655809816024109,0.44652310723069677,0.6274652328589826,0.8084073584872685,0.8044238731849146,0.769719247068472,0.7350146209520292,0.7932301991467654,0.7400873900306393,0.697015602298558,0.6966639724174639,0.6963123425363699,0.6959607126552758,0.6956090827741819,0.6952574528930878,0.6949058230119938,0.7450400646580382,0.7012786813428609,0.6575172980276837,0.6575172980276837,0.6575172980276837,0.6575172980276837,0.6575172980276837,0.6575172980276837,0.6575172980276837,0.6575172980276837,0.6575172980276837,0.6575172980276837,0.6575172980276837,0.6575172980276837,0.6575172980276837,0.6575172980276837,0.6575172980276837,0.6575172980276837,0.6575172980276837,0.6575172980276837,0.6575172980276837,0.6575172980276837,0.6575172980276837,0.6575172980276837,0.6575172980276837,0.6575172980276837
"(9.950805177930642, 105.52008384290963)",Rice,0.08442370580932101,0.2713416069182144,0.45825950802710774,0.6451774091360011,0.8320953102448945,0.7893442950407007,0.7482831600632445,0.7072220250857884,0.8085233465312212,0.815957603864931,0.7135063713570704,0.7046348755473336,0.6957633797375969,0.6868918839278602,0.6780203881181234,0.6691488923083867,0.6602773964986499,0.7977948644369707,0.7518342452813471,0.7058736261257237,0.7058736261257237,0.7058736261257237,0.7058736261257237,0.7058736261257237,0.7058736261257237,0.7058736261257237,0.7058736261257237,0.7058736261257237,0.7058736261257237,0.7058736261257237,0.7058736261257237,0.7058736261257237,0.7058736261257237,0.7058736261257237,0.7058736261257237,0.7058736261257237,0.7058736261257237,0.7058736261257237,0.7058736261257237,0.7058736261257237,0.7058736261257237,0.7058736261257237,0.7058736261257237
"(9.98941462845174, 105.4991893167462)",Rice,0.05310213915316004,0.27301693574727,0.4929317323413799,0.7128465289354898,0.8253407605482073,0.7726923694109796,0.8050828551183669,0.8374733408257541,0.7829825835246702,0.7250692458801313,0.7389774556803824,0.7473618113026386,0.7557461669248946,0.7641305225471507,0.7725148781694069,0.780899233791663,0.7892835894139191,0.7976679450361752,0.6504276602612414,0.7584310338603697,0.7584310338603697,0.7584310338603697,0.7584310338603697,0.7584310338603697,0.7584310338603697,0.7584310338603697,0.7584310338603697,0.7584310338603697,0.7584310338603697,0.7584310338603697,0.7584310338603697,0.7584310338603697,0.7584310338603697,0.7584310338603697,0.7584310338603697,0.7584310338603697,0.7584310338603697,0.7584310338603697,0.7584310338603697,0.7584310338603697,0.7584310338603697,0.7584310338603697,0.7584310338603697
"(9.97351661941364, 105.53643608077667)",Rice,0.2824663416821389,0.3659157891098423,0.4493652365375457,0.532814683965249,0.7177030275575381,0.7568317393641302,0.7639966326581248,0.7711615259521194,0.7613246598440288,0.7132348196207635,0.7069848712562292,0.6947980527649739,0.6826112342737186,0.6704244157824633,0.6582375972912079,0.6460507787999527,0.6338639603086973,0.7061814436647628,0.7669490668267429,0.6293753823980127,0.6293753823980127,0.6293753823980127,0.6293753823980127,0.6293753823980127,0.6293753823980127,0.6293753823980127,0.6293753823980127,0.6293753823980127,0.6293753823980127,0.6293753823980127,0.6293753823980127,0.6293753823980127,0.6293753823980127,0.6293753823980127,0.6293753823980127,0.6293753823980127,0.6293753823980127,0.6293753823980127,0.6293753823980127,0.6293753823980127,0.6293753823980127,0.6293753823980127,0.6293753823980127
"(9.97533353473228, 105.52144652939856)",Rice,0.3430681364360667,0.43750518874682975,0.5319422410575927,0.6263792933683557,0.7208163456791188,0.7525195009899853,0.7481513457073455,0.7437831904247058,0.7441425817132284,0.5504230316990467,0.6564439038718067,0.6603735619496454,0.6643032200274839,0.6682328781053225,0.6721625361831611,0.6760921942609998,0.6800218523388383,0.6839515104166769,0.6593587958918983,0.6347660813671198,0.6347660813671198,0.6347660813671198,0.6347660813671198,0.6347660813671198,0.6347660813671198,0.6347660813671198,0.6347660813671198,0.6347660813671198,0.6347660813671198,0.6347660813671198,0.6347660813671198,0.6347660813671198,0.6347660813671198,0.6347660813671198,0.6347660813671198,0.6347660813671198,0.6347660813671198,0.6347660813671198,0.6347660813671198,0.6347660813671198,0.6347660813671198,0.6347660813671198,0.6347660813671198
"(9.9671574157984, 105.49373857079053)",Rice,0.13050376740828634,0.3193561585206873,0.5082085496330884,0.6970609407454894,0.7983275809769891,0.7846863944333784,0.7818294134046939,0.7789724323760093,0.8003311076413682,0.7186330228690367,0.7253632739778292,0.7153806364084911,0.7053979988391531,0.6954153612698151,0.6854327237004771,0.6754500861311391,0.6654674485618011,0.7831471861490048,0.6990100859587645,0.7174945608481745,0.7174945608481745,0.7174945608481745,0.7174945608481745,0.7174945608481745,0.7174945608481745,0.7174945608481745,0.7174945608481745,0.7174945608481745,0.7174945608481745,0.7174945608481745,0.7174945608481745,0.7174945608481745,0.7174945608481745,0.7174945608481745,0.7174945608481745,0.7174945608481745,0.7174945608481745,0.7174945608481745,0.7174945608481745,0.7174945608481745,0.7174945608481745,0.7174945608481745,0.7174945608481745
"(9.967611644628061, 105.50827389333898)",Rice,0.2953853231120212,0.4375346953172703,0.5796840675225193,0.7218334397277684,0.7787965603489471,0.762363595358686,0.7162334342304488,0.6701032731022117,0.7226684131978418,0.7405063216912804,0.7075100521025772,0.7010892628373392,0.6946684735721012,0.6882476843068631,0.6818268950416251,0.675406105776387,0.668985316511149,0.7738437527517663,0.7713935749002446,0.6870909441639276,0.6870909441639276,0.6870909441639276,0.6870909441639276,0.6870909441639276,0.6870909441639276,0.6870909441639276,0.6870909441639276,0.6870909441639276,0.6870909441639276,0.6870909441639276,0.6870909441639276,0.6870909441639276,0.6870909441639276,0.6870909441639276,0.6870909441639276,0.6870909441639276,0.6870909441639276,0.6870909441639276,0.6870909441639276,0.6870909441639276,0.6870909441639276,0.6870909441639276,0.6870909441639276
"(9.982601196006842, 105.51690424110214)",Rice,0.30680622150769027,0.45530603755825316,0.603805853608816,0.7523056696593788,0.7444130614666279,0.6005306339043948,0.6785907932756737,0.7566509526469527,0.647033383154283,0.7637981087606569,0.6832807584724624,0.6925240773720267,0.7017673962715911,0.7110107151711555,0.7202540340707199,0.7294973529702842,0.7387406718698486,0.7101564979710953,0.741992418500621,0.7487219984373904,0.7487219984373904,0.7487219984373904,0.7487219984373904,0.7487219984373904,0.7487219984373904,0.7487219984373904,0.7487219984373904,0.7487219984373904,0.7487219984373904,0.7487219984373904,0.7487219984373904,0.7487219984373904,0.7487219984373904,0.7487219984373904,0.7487219984373904,0.7487219984373904,0.7487219984373904,0.7487219984373904,0.7487219984373904,0.7487219984373904,0.7487219984373904,0.7487219984373904,0.7487219984373904
"(9.9830554248365, 105.53825299609522)",Rice,0.23586118285997862,0.3628532755353126,0.4898453682106466,0.6168374608859806,0.7438295535613145,0.7686026502154837,0.7929552617733574,0.8173078733312311,0.7894807933472081,0.7549795982198878,0.7367781856117114,0.7267006763970563,0.716623167182401,0.7065456579677459,0.6964681487530908,0.6863906395384356,0.6763131303237805,0.7600676865987526,0.7215252782470445,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885,0.7363821318000885
"(9.968520102287382, 105.4946470284498)",Rice,0.13851712989354595,0.32432813764654295,0.51013914539954,0.6959501531525369,0.8023202901523262,0.7852761029644088,0.7852223719008482,0.7851686408372875,0.7637067909490561,0.7422449410608247,0.733957925924544,0.7225428463640868,0.7111277668036297,0.6997126872431725,0.6882976076827154,0.6768825281222582,0.6654674485618011,0.7920999408248242,0.6955765353371004,0.7334108276738639,0.7334108276738639,0.7334108276738639,0.7334108276738639,0.7334108276738639,0.7334108276738639,0.7334108276738639,0.7334108276738639,0.7334108276738639,0.7334108276738639,0.7334108276738639,0.7334108276738639,0.7334108276738639,0.7334108276738639,0.7334108276738639,0.7334108276738639,0.7334108276738639,0.7334108276738639,0.7334108276738639,0.7334108276738639,0.7334108276738639,0.7334108276738639,0.7334108276738639,0.7334108276738639
"(9.974425077072961, 105.50645697802042)",Rice,0.15814014125255563,0.3516286378649364,0.5451171344773172,0.738605631089698,0.8143312769673445,0.7528908376261034,0.7625697126276583,0.7722485876292131,0.6993104352439053,0.7229712620093677,0.7177486996386326,0.7108462673299755,0.7039438350213182,0.697041402712661,0.6901389704040038,0.6832365380953466,0.6763341057866894,0.7830791681546683,0.6796767921154927,0.7371806516221263,0.7371806516221263,0.7371806516221263,0.7371806516221263,0.7371806516221263,0.7371806516221263,0.7371806516221263,0.7371806516221263,0.7371806516221263,0.7371806516221263,0.7371806516221263,0.7371806516221263,0.7371806516221263,0.7371806516221263,0.7371806516221263,0.7371806516221263,0.7371806516221263,0.7371806516221263,0.7371806516221263,0.7371806516221263,0.7371806516221263,0.7371806516221263,0.7371806516221263,0.7371806516221263
"(9.96397781399078, 105.52371767354674)",Rice,0.06392113926969048,0.25412510032101765,0.44432906137234474,0.6345330224236719,0.824736983474999,0.8168764818865596,0.7837588349334617,0.7506411879803637,0.8023124266384463,0.7400873900306393,0.7224319389706465,0.7208921171988558,0.7193522954270652,0.7178124736552746,0.7162726518834839,0.7147328301116933,0.7131930083399026,0.7437225788963979,0.7194558119049763,0.6951890449135548,0.6951890449135548,0.6951890449135548,0.6951890449135548,0.6951890449135548,0.6951890449135548,0.6951890449135548,0.6951890449135548,0.6951890449135548,0.6951890449135548,0.6951890449135548,0.6951890449135548,0.6951890449135548,0.6951890449135548,0.6951890449135548,0.6951890449135548,0.6951890449135548,0.6951890449135548,0.6951890449135548,0.6951890449135548,0.6951890449135548,0.6951890449135548,0.6951890449135548,0.6951890449135548
"(9.991685772600041, 105.51645001227251)",Rice,0.26007240851246444,0.4163344844723943,0.5725965604323242,0.728858636392254,0.8250499228237819,0.7830245931739374,0.8096395017234281,0.8362544102729188,0.7835063439946705,0.7387469096489065,0.7202621294429983,0.7226126696937892,0.7249632099445802,0.7273137501953713,0.7296642904461622,0.7320148306969532,0.7343653709477441,0.7964515823174798,0.749492615231405,0.749492615231405,0.749492615231405,0.749492615231405,0.749492615231405,0.749492615231405,0.749492615231405,0.749492615231405,0.749492615231405,0.749492615231405,0.749492615231405,0.749492615231405,0.749492615231405,0.749492615231405,0.749492615231405,0.749492615231405,0.749492615231405,0.749492615231405,0.749492615231405,0.749492615231405,0.749492615231405,0.749492615231405,0.749492615231405,0.749492615231405,0.749492615231405
"(9.985780797814462, 105.50872812216863)",Rice,0.09687663045558009,0.17374589855490952,0.25061516665423894,0.6899445322548484,0.8219782739529841,0.8346489952103987,0.8383192037822258,0.841989412354053,0.815639926643587,0.7638909482855432,0.7330083205246595,0.733341662425696,0.7336750043267325,0.734008346227769,0.7343416881288055,0.734675030029842,0.7350083719308785,0.8012482590852237,0.7251211346759773,0.7703031887727716,0.7703031887727716,0.7703031887727716,0.7703031887727716,0.7703031887727716,0.7703031887727716,0.7703031887727716,0.7703031887727716,0.7703031887727716,0.7703031887727716,0.7703031887727716,0.7703031887727716,0.7703031887727716,0.7703031887727716,0.7703031887727716,0.7703031887727716,0.7703031887727716,0.7703031887727716,0.7703031887727716,0.7703031887727716,0.7703031887727716,0.7703031887727716,0.7703031887727716,0.7703031887727716
"(9.981238509517862, 105.50373160504259)",Rice,0.04575643422520094,0.28029793051702434,0.5148394268088478,0.7493809231006712,0.8363571382834527,0.7850949156716325,0.8138188569972217,0.8425427983228109,0.7863476005580524,0.730152402793294,0.7338227189613059,0.7255080872202211,0.7171934554791364,0.7088788237380516,0.7005641919969667,0.692249560255882,0.6839349285147972,0.7995877314607546,0.6522500958332145,0.7555058506802562,0.7555058506802562,0.7555058506802562,0.7555058506802562,0.7555058506802562,0.7555058506802562,0.7555058506802562,0.7555058506802562,0.7555058506802562,0.7555058506802562,0.7555058506802562,0.7555058506802562,0.7555058506802562,0.7555058506802562,0.7555058506802562,0.7555058506802562,0.7555058506802562,0.7555058506802562,0.7555058506802562,0.7555058506802562,0.7555058506802562,0.7555058506802562,0.7555058506802562,0.7555058506802562
"(9.971699704095002, 105.4923758843016)",Rice,0.12569138027354448,0.3197583449760906,0.5138253096786367,0.7078922743811829,0.8191926044308534,0.7624889005243317,0.7930576767072093,0.823626452890087,0.7926944587425704,0.7617624645950538,0.7308692348966379,0.7211547136418563,0.7114401923870749,0.7017256711322933,0.6920111498775118,0.6822966286227303,0.6725821073679488,0.7885032706543038,0.6967934366140488,0.764352660840181,0.764352660840181,0.764352660840181,0.764352660840181,0.764352660840181,0.764352660840181,0.764352660840181,0.764352660840181,0.764352660840181,0.764352660840181,0.764352660840181,0.764352660840181,0.764352660840181,0.764352660840181,0.764352660840181,0.764352660840181,0.764352660840181,0.764352660840181,0.764352660840181,0.764352660840181,0.764352660840181,0.764352660840181,0.764352660840181,0.764352660840181
"(9.95307632207894, 105.51599578344286)",Rice,0.2317272831376184,0.37447740817264463,0.5172275332076708,0.659977658242697,0.8027277832777232,0.7875051213254145,0.7538127967936181,0.7201204722618217,0.7685937292756987,0.7232306340575377,0.6947532541760646,0.6274402460309282,0.5601272378857919,0.4928142297406555,0.5542045709666151,0.6155949121925748,0.6769852534185344,0.7684395925233873,0.7346998009667116,0.7009600094100358,0.7009600094100358,0.7009600094100358,0.7009600094100358,0.7009600094100358,0.7009600094100358,0.7009600094100358,0.7009600094100358,0.7009600094100358,0.7009600094100358,0.7009600094100358,0.7009600094100358,0.7009600094100358,0.7009600094100358,0.7009600094100358,0.7009600094100358,0.7009600094100358,0.7009600094100358,0.7009600094100358,0.7009600094100358,0.7009600094100358,0.7009600094100358,0.7009600094100358,0.7009600094100358
"(9.97987582302888, 105.51554155461324)",Rice,0.2964282235624134,0.4528135090420702,0.609198794521727,0.7655840800013837,0.7512036221132958,0.6785928237787069,0.7199643489496261,0.7613358741205455,0.7793684241665791,0.7618637976953332,0.6980366834389006,0.7011720648232982,0.7043074462076957,0.7074428275920932,0.7105782089764908,0.7137135903608884,0.716848971745286,0.7132544730263441,0.723390944834319,0.7433997386755957,0.7433997386755957,0.7433997386755957,0.7433997386755957,0.7433997386755957,0.7433997386755957,0.7433997386755957,0.7433997386755957,0.7433997386755957,0.7433997386755957,0.7433997386755957,0.7433997386755957,0.7433997386755957,0.7433997386755957,0.7433997386755957,0.7433997386755957,0.7433997386755957,0.7433997386755957,0.7433997386755957,0.7433997386755957,0.7433997386755957,0.7433997386755957,0.7433997386755957,0.7433997386755957
