Latitude and Longitude,Class of Land,ndvi1,ndvi2,ndvi3,ndvi4,ndvi5,ndvi6,ndvi7,ndvi8,ndvi9,ndvi10,ndvi11,ndvi12,ndvi13,ndvi14,ndvi15,ndvi16,ndvi17,ndvi18,ndvi19,ndvi20,ndvi21,ndvi22,ndvi23,ndvi24,ndvi25,ndvi26,ndvi27,ndvi28,ndvi29,ndvi30,ndvi31,ndvi32,ndvi33,ndvi34,ndvi35,ndvi36,ndvi37,ndvi38,ndvi39,ndvi40,ndvi41,ndvi42,ndvi43,rvi1,rvi2,rvi3,rvi4,rvi5,rvi6,rvi7,rvi8,rvi9,rvi10,rvi11,rvi12,rvi13,rvi14,rvi15,rvi16,rvi17,rvi18,rvi19,rvi20,rvi21,rvi22,rvi23,rvi24,rvi25,rvi26,rvi27,rvi28,rvi29,rvi30,rvi31,rvi32,rvi33,rvi34,rvi35,rvi36,rvi37,rvi38,rvi39,rvi40,rvi41,rvi42,rvi43,rvi44,rvi45
"(10.471623954018797, 105.53289309590548)",Non Rice,0.7518036051014813,0.7468013379073309,0.7417990707131805,0.7367968035190302,0.8358738075191878,0.7826006377518175,0.8257638375048261,0.5461620032038877,0.783414375177726,0.7687854081649429,0.6983233673234402,0.802306941047513,0.7665046161623283,0.7307022912771436,0.6763010032431777,0.8323002631185908,0.7466652676640066,0.6610302722094223,0.7588719909396967,0.7588719909396967,0.7588719909396967,0.7588719909396967,0.7588719909396967,0.7588719909396967,0.7588719909396967,0.7588719909396967,0.7588719909396967,0.7588719909396967,0.7588719909396967,0.7588719909396967,0.7588719909396967,0.7588719909396967,0.7588719909396967,0.7588719909396967,0.7588719909396967,0.7588719909396967,0.7588719909396967,0.7588719909396967,0.7588719909396967,0.7588719909396967,0.7588719909396967,0.7588719909396967,0.7588719909396967,0.57927185,0.60135436,0.6547096,0.551922,0.51345605,0.53687286,0.45848152,0.6587907,0.529741,0.6409367,0.5326185,0.47863802,0.743944,0.5030569,0.61051446,0.7067773,0.79592377,0.56091976,0.673346,0.49441853,0.62525046,0.4486241,0.51286703,0.52350575,0.6965543,0.7266315,0.69100994,0.43769634,0.69554937,0.65714234,0.6438473,0.44941035,0.617489,0.9008564,0.45451906,0.6527918,0.73569894,0.68377125,0.5122503,0.5378616,0.60504943,0.6350788,0.55979776,0.73061526,0.8109656
"(10.471169725189137, 105.53289309590548)",Non Rice,0.7528523460222116,0.7477879864383336,0.7427236268544556,0.7376592672705775,0.8333511558374841,0.7812877692917654,0.8233205384065481,0.5460473308476808,0.7791179476968039,0.7678786961618221,0.7011805177075274,0.7991143886331518,0.7646162743330277,0.7301181600329036,0.6757311676809017,0.832331522845643,0.7492246992409465,0.6661178756362499,0.7698916757362818,0.7698916757362818,0.7698916757362818,0.7698916757362818,0.7698916757362818,0.7698916757362818,0.7698916757362818,0.7698916757362818,0.7698916757362818,0.7698916757362818,0.7698916757362818,0.7698916757362818,0.7698916757362818,0.7698916757362818,0.7698916757362818,0.7698916757362818,0.7698916757362818,0.7698916757362818,0.7698916757362818,0.7698916757362818,0.7698916757362818,0.7698916757362818,0.7698916757362818,0.7698916757362818,0.7698916757362818,0.6425576,0.81790113,0.6304039,0.495082,0.5973785,0.54698974,0.6812404,0.6747332,0.5596171,0.83296734,0.6301684,0.6641547,0.63435876,0.6755768,0.62861776,0.5953584,0.67691016,0.5435839,0.7295214,0.68472934,0.7939126,0.4688692,0.52863145,0.5269923,0.55559397,0.7662086,0.49805465,0.56149554,0.6135925,0.70975965,0.640778,0.49974748,0.73088586,0.5033602,0.605608,0.39561507,0.5986542,0.6925369,0.7337364,0.5078859,0.5350892,0.5502305,0.6189062,0.6489471,0.6466162
"(10.475257784656076, 105.53334732473513)",Non Rice,0.7516141471465264,0.743414985309231,0.7352158234719357,0.7270166616346403,0.8425602343197696,0.7818267789240574,0.8293509143164888,0.4464192411980736,0.7790627862121858,0.7688087541245235,0.6859644804117612,0.8140673303788598,0.7734691237692279,0.7328709171595962,0.6891295360235096,0.830355058417598,0.7621602732774602,0.6939654881373222,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.4666794,0.79225314,1.4142135,0.56979567,0.44454157,1.4142135,0.64290214,0.755799,0.59984696,0.7367594,0.5548643,0.5705146,0.5553836,0.77712244,0.93331116,1.0163792,0.7519954,0.7253452,0.64024454,0.6732593,0.63849133,0.58756095,0.61667496,0.3841076,0.40878835,0.8230498,0.65911406,0.58345073,0.5968182,0.54623735,0.6866346,0.49335706,0.81747776,0.50480694,0.78958553,0.9352904,0.72230816,0.7220837,0.5879454,0.61634475,0.44875732,0.64398193,0.84125024,0.57218003,0.7357374
"(10.474803555826417, 105.53334732473513)",Non Rice,0.7549869911552669,0.746591597970447,0.7381962047856273,0.7298008116008075,0.8428211734570674,0.7829656347630289,0.8297364896193615,0.4570756614902913,0.7801236711523167,0.7707091851940956,0.6810121713406789,0.8145561761162909,0.7739500098772071,0.7333438436381232,0.6807709159500365,0.8309600399582624,0.7663970979068313,0.7018341558554002,0.6676279298259217,0.6676279298259217,0.6676279298259217,0.6676279298259217,0.6676279298259217,0.6676279298259217,0.6676279298259217,0.6676279298259217,0.6676279298259217,0.6676279298259217,0.6676279298259217,0.6676279298259217,0.6676279298259217,0.6676279298259217,0.6676279298259217,0.6676279298259217,0.6676279298259217,0.6676279298259217,0.6676279298259217,0.6676279298259217,0.6676279298259217,0.6676279298259217,0.6676279298259217,0.6676279298259217,0.6676279298259217,0.6863327,0.59222364,1.4142135,0.52593017,0.57277197,0.75811917,0.67596364,0.6491587,0.5608068,0.651301,0.46203554,0.5735067,0.7258053,0.6729301,0.55089796,0.745045,0.73258764,0.594508,0.81267565,0.43819898,0.7281695,0.7705504,0.69102246,0.7075623,0.6318919,0.69146806,0.762309,0.63170576,0.5745208,0.5732499,0.83413434,0.39681616,0.58341616,0.8063536,0.50454307,0.5171661,0.57523507,0.57768536,0.8506758,0.59271955,0.5175954,0.5317824,0.5836973,0.7838121,0.58643323
"(10.474349326996757, 105.53334732473513)",Non Rice,0.7573699552712911,0.748669069987865,0.7399681847044389,0.7312672994210128,0.842578535180731,0.7834274296061213,0.8290374808423113,0.4702795528451472,0.7815994223489074,0.7716969378230757,0.6786219204882659,0.8139122740195284,0.7737525619442764,0.7335928498690245,0.6764259538949228,0.8306730169634678,0.7918930025666081,0.7531129881697484,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.4633052,0.6392001,0.68789345,0.6975142,0.6802354,0.48030046,0.8331039,0.6318471,0.6548769,0.45455042,0.6926458,0.5954812,0.49755144,0.6801635,0.6785267,0.7045757,0.6239616,0.50668794,0.64187205,0.826085,0.64799684,0.7464994,0.7488364,0.5230881,0.61820966,0.7377206,0.51811814,0.55792564,0.47182518,0.6711769,0.4932378,0.48188412,0.7155696,0.46587637,0.61802113,0.6565905,0.612901,0.75855976,0.6736513,0.63836426,0.59117216,0.48582277,0.79449487,0.4788276,0.65202594
"(10.473895098167096, 105.53334732473513)",Non Rice,0.7591991884006012,0.7503696281252452,0.7415400678498891,0.7327105075745332,0.8419995523623574,0.7835630658456897,0.8286707269134698,0.4905361358963001,0.783442571472356,0.7692506491593716,0.6784351555207093,0.8125519920992432,0.7730376373049853,0.7335232825107274,0.6753518396654862,0.830957621223958,0.7765143907579459,0.7220711602919339,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.6676279298259218,0.46412277,0.8593634,0.54212177,1.0116928,0.69509095,0.6153406,0.8142537,0.5531254,0.62551755,0.6971557,0.5797758,0.65759814,0.5376885,0.9637644,1.0652643,0.95256156,0.9325023,0.7431116,0.6129916,0.4348543,0.6177613,0.93774503,0.7318955,0.45992002,0.7167972,0.81147563,0.5192027,0.6804389,0.8516144,0.60563666,0.67514104,0.677563,0.737597,0.82054377,0.7759919,0.48696867,0.5712778,0.6864268,0.6028521,0.7089849,0.5380329,0.5181577,0.72146904,0.8466964,0.4958926
"(10.473440869337438, 105.53334732473513)",Non Rice,0.761011309932952,0.7525831182043076,0.7441549264756632,0.7357267347470188,0.8419206585071238,0.7843937639432279,0.8293271917609966,0.5095499041152021,0.7859192660804795,0.7707092490378769,0.6818922167806029,0.8117457990520588,0.7726864771951973,0.7336271553383358,0.6749820920198238,0.8320709456032229,0.7887742573839303,0.7454775691646375,0.6697805199307174,0.6697805199307174,0.6697805199307174,0.6697805199307174,0.6697805199307174,0.6697805199307174,0.6697805199307174,0.6697805199307174,0.6697805199307174,0.6697805199307174,0.6697805199307174,0.6697805199307174,0.6697805199307174,0.6697805199307174,0.6697805199307174,0.6697805199307174,0.6697805199307174,0.6697805199307174,0.6697805199307174,0.6697805199307174,0.6697805199307174,0.6697805199307174,0.6697805199307174,0.6697805199307174,0.6697805199307174,0.5794562,0.73941517,0.78992116,0.9871736,0.7081596,0.90487117,0.52121836,0.72382337,0.55894285,0.7711392,0.50876886,0.6377137,0.8131931,0.50546324,0.6829868,0.78982073,0.69968396,1.0909475,0.8132441,0.6053841,0.78903544,0.89025027,0.7483137,0.44044465,0.58757,0.51575094,0.6834931,0.7294793,0.5494014,0.6082583,0.603019,0.7359948,0.567212,0.8430925,0.69477135,0.5232476,0.68361646,0.39495704,0.59926945,0.88788223,0.68543625,0.6744674,0.58593786,0.70791996,0.7061198
"(10.472986640507777, 105.53334732473513)",Non Rice,0.7625914317329322,0.7540959358638982,0.7456004399948641,0.7371049441258302,0.8413277058219317,0.784875308751708,0.8290065489480314,0.5202448828287519,0.7884770680937011,0.7736626902361753,0.6846274758812642,0.8109742276444102,0.7722131151648928,0.7334520026853752,0.6775679465657269,0.8325460720300377,0.7660877567570898,0.699629441484142,0.6823892590707592,0.6823892590707592,0.6823892590707592,0.6823892590707592,0.6823892590707592,0.6823892590707592,0.6823892590707592,0.6823892590707592,0.6823892590707592,0.6823892590707592,0.6823892590707592,0.6823892590707592,0.6823892590707592,0.6823892590707592,0.6823892590707592,0.6823892590707592,0.6823892590707592,0.6823892590707592,0.6823892590707592,0.6823892590707592,0.6823892590707592,0.6823892590707592,0.6823892590707592,0.6823892590707592,0.6823892590707592,0.5787614,0.65552366,0.44305027,0.58852965,0.73516613,0.5839847,0.4709084,0.68963873,0.4542495,0.5107696,0.60931885,0.5149973,0.7335457,0.37197602,0.69513047,0.4976411,0.5298926,0.7864042,0.71038336,0.6642982,0.7772844,0.86720234,0.75411445,0.53932756,0.5722664,0.6284707,0.6477982,0.5034828,0.63714844,0.7791756,0.44452032,0.8050524,0.84435195,0.5066943,0.61732405,0.62544286,0.47453457,0.37958148,0.5817124,0.5782181,0.6041678,0.5025268,0.6384297,0.7702971,0.5428567
"(10.472532411678117, 105.53334732473513)",Non Rice,0.7632393176871536,0.7546543384209133,0.746069359154673,0.7374843798884327,0.8400359933715021,0.7847968076015862,0.8285608867862784,0.5297863596879789,0.788677201126772,0.7760109809326152,0.6877807828580421,0.8093474796985712,0.7710371334759583,0.7327267872533453,0.6783185917386094,0.8323442623800592,0.7576558582604908,0.6829674541409223,0.7099067547002361,0.7099067547002361,0.7099067547002361,0.7099067547002361,0.7099067547002361,0.7099067547002361,0.7099067547002361,0.7099067547002361,0.7099067547002361,0.7099067547002361,0.7099067547002361,0.7099067547002361,0.7099067547002361,0.7099067547002361,0.7099067547002361,0.7099067547002361,0.7099067547002361,0.7099067547002361,0.7099067547002361,0.7099067547002361,0.7099067547002361,0.7099067547002361,0.7099067547002361,0.7099067547002361,0.7099067547002361,0.5427782,0.84367883,0.38514215,0.6377868,0.5503396,0.59911174,0.6928328,0.5718252,0.48985717,0.5001605,0.69216794,0.6094379,0.38677594,0.54595375,0.6639545,0.8287107,0.59885466,0.51762915,0.4289653,0.54578435,0.70898837,0.56452215,0.5319501,0.40885,0.48228288,0.6749547,0.6622817,0.5999776,0.578144,0.49219778,0.8585464,0.65356237,0.56295234,0.652354,0.29734114,0.6904348,0.42130014,0.28316545,0.5397248,0.5231969,0.5141237,0.72916746,0.53479093,0.6186114,0.5516419
"(10.472078182848456, 105.53334732473513)",Non Rice,0.7638614122305412,0.7553174459051442,0.7467734795797473,0.7382295132543503,0.8378586287237503,0.7837929667756317,0.8277550408578314,0.5398530210378806,0.7868187989745098,0.7750509787629002,0.6888712928220114,0.8064112353506334,0.768949436874659,0.7314876383986847,0.6770335786887842,0.8323949123280998,0.7543286967366232,0.6762624811451464,0.7306079512925764,0.7306079512925764,0.7306079512925764,0.7306079512925764,0.7306079512925764,0.7306079512925764,0.7306079512925764,0.7306079512925764,0.7306079512925764,0.7306079512925764,0.7306079512925764,0.7306079512925764,0.7306079512925764,0.7306079512925764,0.7306079512925764,0.7306079512925764,0.7306079512925764,0.7306079512925764,0.7306079512925764,0.7306079512925764,0.7306079512925764,0.7306079512925764,0.7306079512925764,0.7306079512925764,0.7306079512925764,0.5707898,0.7101308,0.33575696,0.5560555,0.7508216,0.61936146,0.7175977,0.5827719,0.55478096,0.85229975,0.6810281,0.54087013,0.44004026,0.51700854,0.36270496,0.8764407,0.49085796,0.36182657,0.75846463,0.5293886,0.7996629,0.6648564,0.40877333,0.49391806,0.9058643,0.509329,0.6582618,0.4899382,0.6395943,0.59158474,0.57646245,0.5577761,0.84948236,0.47786444,0.5820474,0.7954889,0.8133401,0.5963928,0.66831684,0.83188576,0.6110241,0.4558742,0.6509315,0.6097112,0.5614133
"(10.471623954018797, 105.53334732473513)",Non Rice,0.7652032015294122,0.757032720336591,0.7488622391437697,0.7406917579509484,0.8359887958644827,0.7828866206414773,0.8265093267493028,0.5445998226711514,0.7846173294522906,0.7746676784725062,0.6900906416440135,0.8034459485435717,0.7670319305015644,0.7306179124595571,0.6753231522196605,0.8323087001342115,0.7528232723151795,0.6733378444961476,0.7435457383226521,0.7435457383226521,0.7435457383226521,0.7435457383226521,0.7435457383226521,0.7435457383226521,0.7435457383226521,0.7435457383226521,0.7435457383226521,0.7435457383226521,0.7435457383226521,0.7435457383226521,0.7435457383226521,0.7435457383226521,0.7435457383226521,0.7435457383226521,0.7435457383226521,0.7435457383226521,0.7435457383226521,0.7435457383226521,0.7435457383226521,0.7435457383226521,0.7435457383226521,0.7435457383226521,0.7435457383226521,0.69157594,0.54261756,0.5162945,0.6661639,0.76640445,0.75175154,0.5346061,0.49090922,0.7858745,0.90058285,0.6228527,0.58848536,0.63690233,0.54756045,0.5857823,0.81857324,0.6219107,0.41386208,0.7276943,0.44286525,0.67916226,0.43763766,0.54873806,0.5666522,0.53822017,0.8160328,0.7166139,0.75308853,0.654663,0.76477647,0.5221697,0.6016282,0.62505347,0.4248693,0.55453044,0.6421051,0.67275774,0.6271807,0.78329873,0.62092245,0.504228,0.4446956,0.7695709,0.4877839,0.5563047
"(10.471169725189137, 105.53334732473513)",Non Rice,0.7658433607023816,0.7579335888035165,0.7500238169046514,0.7421140450057863,0.8343173350665576,0.7823006926088929,0.8251297689492127,0.5448461711850647,0.7811237301450412,0.7750330166006736,0.692614515782241,0.8010535298832925,0.7655457716094991,0.7300380133357056,0.6748149014664148,0.8322551705260295,0.7543479750804607,0.6764407796348918,0.7556473700351904,0.7556473700351904,0.7556473700351904,0.7556473700351904,0.7556473700351904,0.7556473700351904,0.7556473700351904,0.7556473700351904,0.7556473700351904,0.7556473700351904,0.7556473700351904,0.7556473700351904,0.7556473700351904,0.7556473700351904,0.7556473700351904,0.7556473700351904,0.7556473700351904,0.7556473700351904,0.7556473700351904,0.7556473700351904,0.7556473700351904,0.7556473700351904,0.7556473700351904,0.7556473700351904,0.7556473700351904,0.73188853,0.5866777,0.49915466,0.6929121,0.4747759,0.49183214,0.69472015,0.6328654,0.7870425,0.6212907,0.5116192,0.686769,0.5092159,0.81232077,0.8066451,0.70564353,0.6868975,0.60657674,0.6369221,0.51937234,0.45024645,0.6544416,0.5298222,0.75991833,0.63504785,0.8498384,0.52974606,0.59930444,0.58739185,0.5278603,0.57841605,0.43935165,0.61054915,0.5060341,0.47939938,0.5911054,0.7253242,0.53311574,0.72901213,0.76935554,0.582365,0.7585122,0.63021445,0.62992626,0.32395744
"(10.470715496359476, 105.53334732473513)",Non Rice,0.7659942522822331,0.7582770787455954,0.7505599052089575,0.7428427316723198,0.8322216513464563,0.7815722820116598,0.8239228340157712,0.5453693326766057,0.7788548058835767,0.7739791705989523,0.695608763908634,0.7990148554882532,0.7644572016810174,0.7298995478737815,0.6740353211666659,0.8314561524405584,0.7487040964904261,0.665952040540294,0.7627412316546404,0.7627412316546404,0.7627412316546404,0.7627412316546404,0.7627412316546404,0.7627412316546404,0.7627412316546404,0.7627412316546404,0.7627412316546404,0.7627412316546404,0.7627412316546404,0.7627412316546404,0.7627412316546404,0.7627412316546404,0.7627412316546404,0.7627412316546404,0.7627412316546404,0.7627412316546404,0.7627412316546404,0.7627412316546404,0.7627412316546404,0.7627412316546404,0.7627412316546404,0.7627412316546404,0.7627412316546404,0.63804114,0.6042694,0.43037415,0.6061137,0.6650976,0.6432904,0.59560645,0.4930089,0.8497849,0.40854713,0.44708002,0.55784076,0.72048354,0.80312127,0.6031987,0.88621676,0.7167109,0.6073822,0.67229515,0.82633036,0.6197961,0.69326824,0.5685257,0.737257,0.6722041,0.5975352,0.6404817,0.40119267,0.5851466,0.420552,0.61796933,0.5266566,0.80167973,0.52394164,0.6861244,0.4763539,0.9845149,0.5630217,0.8549765,0.6446574,0.7176964,0.746884,0.39349297,0.79138225,0.36820796
"(10.470261267529818, 105.53334732473513)",Non Rice,0.7668700022474146,0.7588265983513646,0.7507831944553146,0.7427397905592645,0.8297929059118345,0.7803780472759825,0.8227313432713539,0.5470173625987685,0.7761036666696651,0.7708132679523759,0.6963390232228891,0.7961876923088453,0.7630194681157759,0.7298512439227065,0.6700972156792109,0.8276478990017269,0.7421003202109115,0.6565527414200961,0.7617023638290281,0.7617023638290281,0.7617023638290281,0.7617023638290281,0.7617023638290281,0.7617023638290281,0.7617023638290281,0.7617023638290281,0.7617023638290281,0.7617023638290281,0.7617023638290281,0.7617023638290281,0.7617023638290281,0.7617023638290281,0.7617023638290281,0.7617023638290281,0.7617023638290281,0.7617023638290281,0.7617023638290281,0.7617023638290281,0.7617023638290281,0.7617023638290281,0.7617023638290281,0.7617023638290281,0.7617023638290281,0.56170374,0.6346617,0.6810001,0.49340338,0.4901078,0.36263686,0.6658547,0.6327899,0.6835264,0.9747764,0.5055919,0.54618204,0.72102594,0.72688186,0.5857948,0.6074296,0.6574622,0.5697225,0.6333251,0.7245559,0.77911335,0.6908139,0.62627476,0.5616292,0.52076346,0.5142862,0.72473174,0.6981578,0.4563773,0.4852801,0.62952656,0.62339246,0.416973,0.5662163,0.6285048,0.46483263,0.9763416,0.45989504,0.7790355,0.7443381,0.64776176,0.579552,0.56919837,0.8542337,0.5393517
"(10.475712013485737, 105.53380155356476)",Non Rice,0.7589132940809425,0.7477930847644002,0.736672875447858,0.7255526661313156,0.8413880750163234,0.7799405689653894,0.8280260726995449,0.4345941685552297,0.777852992024125,0.769498294282018,0.6773360790243963,0.8128129935041015,0.7727724693706094,0.7327319452371173,0.693212968411384,0.8298419427603884,0.7720086941073918,0.7141754454543952,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.66309863,0.51213187,1.4142135,0.59628737,0.6970589,1.4142135,1.0744946,0.69124,0.80100197,0.7453829,0.7081014,1.0185163,0.6194084,0.69394076,0.52774775,0.76941013,0.7381217,0.4479938,0.53311306,0.65106654,0.5727133,0.4206652,0.6376337,0.7060864,0.53090566,0.6450348,0.58259934,0.40366518,0.68784654,0.56532514,0.7451083,0.5347543,0.7022871,0.5479405,0.5913031,0.71533316,0.55899507,0.66984147,0.8246111,0.827704,0.60727453,0.81789327,0.6042311,0.66209906,0.8021762
"(10.475257784656076, 105.53380155356476)",Non Rice,0.7623214412927823,0.7513619601309978,0.7404024789692132,0.7294429978074286,0.8412533883434736,0.7809778424710685,0.8285462844197493,0.4446293711661637,0.7787764143062238,0.7710986769860538,0.6780950557596984,0.8137243449619918,0.7734003485106442,0.7330763520592967,0.6834754456302822,0.8304313378968751,0.7688677425170269,0.7073041471371788,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.8020458,0.70289993,1.4142135,0.5511638,0.7100883,1.4142135,0.6359172,0.62665945,0.47372723,0.9533038,0.8613604,0.600154,0.5854996,0.8581831,0.8782152,0.62714845,0.558895,0.65081894,0.530719,0.550419,0.49668235,0.60035324,0.79242015,0.6303707,0.71898335,0.605982,0.56647927,0.72898996,0.54907924,0.6265871,0.56294614,0.5187628,0.6815667,0.5440801,0.5182487,0.83934444,0.4421637,0.7976026,0.6836839,0.7005475,0.54734784,0.84961593,0.6519117,0.5333986,0.5788904
"(10.474803555826417, 105.53380155356476)",Non Rice,0.7651615253369034,0.7542740913380609,0.7433866573392183,0.7324992233403758,0.8418702382937682,0.7823163398099422,0.8289488867975857,0.4558116774169805,0.7798407937145004,0.7730377599051637,0.6736973305170513,0.8142913701799556,0.7738414191178602,0.7333914680557647,0.6734803532978532,0.8312091570619511,0.7709657631980813,0.7107223693342114,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.6650139279534703,0.5193479,0.6808458,1.4142135,0.46692243,0.5608432,0.9277399,0.48419714,0.7098805,0.94337994,0.66964966,0.6188556,0.6013191,0.8175173,0.5204225,0.508647,0.69055414,0.7310822,0.6216734,0.88013583,0.5956665,0.7307472,0.6336007,0.563687,0.7418163,0.58636826,1.0534124,0.76951057,0.6144713,0.703296,0.4217564,0.75263023,0.7827418,0.49728847,0.633001,0.7917316,0.6105732,0.7472149,0.7979143,0.6299565,0.4422841,0.8587744,0.7360177,0.882808,0.7214826,0.6573256
"(10.474349326996757, 105.53380155356476)",Non Rice,0.7671963385036032,0.7561182372960293,0.7450401360884555,0.7339620348808816,0.8415419100728471,0.7827290225876239,0.8281684936811122,0.4689048945070889,0.7814028829896943,0.7741774131267972,0.6715625142322664,0.8136386493059075,0.7735990315594061,0.7335594138129048,0.6702137327188504,0.83092907017909,0.7844837133947126,0.7380383566103351,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.62816954,0.75789225,0.6212805,0.64380217,0.7549636,0.50106317,0.844604,0.84801096,0.80668175,0.60825974,0.4086933,0.7262459,0.56185126,0.8231086,0.50157624,0.61532736,0.76737046,0.55948865,0.6985181,0.57009894,0.75734353,1.0037302,0.6478724,0.82550037,0.80925465,0.51867366,0.6563914,0.5413851,0.69288266,0.5720977,0.56072813,0.6614603,0.7691908,0.6217895,0.6064645,0.52334046,0.5202091,0.567565,0.5885259,0.64460105,0.609416,0.6062821,0.43028533,0.5590372,0.5495116
"(10.473895098167096, 105.53380155356476)",Non Rice,0.7686516322191237,0.7575403381998674,0.7464290441806113,0.735317750161355,0.8407808668044519,0.7827322566609802,0.8277624790275061,0.4879414236736766,0.7833528553153933,0.7722734107158529,0.6715442283666359,0.8122211974384668,0.772861351428356,0.7335015054182453,0.6706520205962045,0.8311629180995901,0.7767704170605647,0.7223779160215394,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.6650139279534704,0.47584456,0.60707253,0.6925039,0.88106424,0.5926981,0.48315832,0.6505855,0.6611414,0.40336046,0.63987875,0.54779065,0.6961702,0.68465567,0.64415765,0.5806044,0.790416,0.6250133,0.54507864,0.7661897,0.6039056,0.882059,0.5689554,0.69268894,0.6363091,0.589434,0.76479954,0.46016252,0.7406428,0.58393043,0.5762942,0.4116539,0.63958305,0.55204,0.40047574,0.61553127,0.7549514,0.6930898,0.5618301,0.6362276,0.55428696,0.5414998,0.57272965,0.46621755,0.46462172,0.54481333
